ccy,month,freq,hour_ny,coverage,stale,n_expected,n_present
JPY,2010-08,1h,12.0,1.0,0.0,,
JPY,2010-08,1h,13.0,0.9090909090909091,0.0,,
JPY,2010-08,1h,14.0,0.8181818181818182,0.0,,
JPY,2010-08,1h,15.0,0.8181818181818182,0.0,,
JPY,2010-08,1h,16.0,0.8181818181818182,0.0,,
JPY,2010-08,1h,18.0,1.0,0.0,,
JPY,2010-08,1h,19.0,1.0,0.0,,
JPY,2010-08,1h,20.0,1.0,0.0,,
JPY,2010-08,1h,21.0,1.0,0.0,,
JPY,2010-08,1h,22.0,1.0,0.0,,
JPY,2010-08,1h,23.0,1.0,0.0,,
JPY,2015-02,1m,,0.9560507246376811,0.05650509720695797,27600.0,26387.0
JPY,2015-02,1m,0.0,1.0,0.04666666666666667,,
JPY,2015-02,1m,1.0,1.0,0.060833333333333336,,
JPY,2015-02,1m,2.0,1.0,0.058333333333333334,,
JPY,2015-02,1m,3.0,1.0,0.03666666666666667,,
JPY,2015-02,1m,4.0,1.0,0.03333333333333333,,
JPY,2015-02,1m,5.0,1.0,0.021666666666666667,,
JPY,2015-02,1m,6.0,1.0,0.03833333333333333,,
JPY,2015-02,1m,7.0,1.0,0.043333333333333335,,
JPY,2015-02,1m,8.0,0.9991666666666666,0.05337781484570475,,
JPY,2015-02,1m,9.0,1.0,0.06666666666666667,,
JPY,2015-02,1m,10.0,1.0,0.04583333333333333,,
JPY,2015-02,1m,11.0,0.9966666666666667,0.07274247491638795,,
JPY,2015-02,1m,12.0,0.7966666666666666,0.08786610878661087,,
JPY,2015-02,1m,13.0,0.7991666666666667,0.06465067778936393,,
JPY,2015-02,1m,14.0,0.8,0.051041666666666666,,
JPY,2015-02,1m,15.0,0.8,0.051041666666666666,,
JPY,2015-02,1m,16.0,0.8,0.06770833333333333,,
JPY,2015-02,1m,18.0,0.9991666666666666,0.06922435362802336,,
JPY,2015-02,1m,19.0,0.9991666666666666,0.0817347789824854,,
JPY,2015-02,1m,20.0,0.9991666666666666,0.0817347789824854,,
JPY,2015-02,1m,21.0,1.0,0.059166666666666666,,
JPY,2015-02,1m,22.0,1.0,0.04833333333333333,,
JPY,2015-02,1m,23.0,1.0,0.05333333333333334,,
JPY,2015-02,15m,,0.9586956521739131,0.01020408163265306,1840.0,1764.0
JPY,2015-02,15m,0.0,1.0,0.0,,
JPY,2015-02,15m,1.0,1.0,0.0125,,
JPY,2015-02,15m,2.0,1.0,0.0,,
JPY,2015-02,15m,3.0,1.0,0.0125,,
JPY,2015-02,15m,4.0,1.0,0.0,,
JPY,2015-02,15m,5.0,1.0,0.0,,
JPY,2015-02,15m,6.0,1.0,0.0,,
JPY,2015-02,15m,7.0,1.0,0.0,,
JPY,2015-02,15m,8.0,1.0,0.0,,
JPY,2015-02,15m,9.0,1.0,0.0,,
JPY,2015-02,15m,10.0,1.0,0.025,,
JPY,2015-02,15m,11.0,1.0,0.0,,
JPY,2015-02,15m,12.0,0.85,0.014705882352941176,,
JPY,2015-02,15m,13.0,0.8,0.0,,
JPY,2015-02,15m,14.0,0.8,0.0,,
JPY,2015-02,15m,15.0,0.8,0.0,,
JPY,2015-02,15m,16.0,0.8,0.0,,
JPY,2015-02,15m,18.0,1.0,0.0125,,
JPY,2015-02,15m,19.0,1.0,0.0,,
JPY,2015-02,15m,20.0,1.0,0.0,,
JPY,2015-02,15m,21.0,1.0,0.0125,,
JPY,2015-02,15m,22.0,1.0,0.0125,,
JPY,2015-02,15m,23.0,1.0,0.025,,
JPY,2015-02,1h,,0.9652173913043478,0.006756756756756757,460.0,444.0
JPY,2015-02,1h,0.0,1.0,0.0,,
JPY,2015-02,1h,1.0,1.0,0.0,,
JPY,2015-02,1h,2.0,1.0,0.0,,
JPY,2015-02,1h,3.0,1.0,0.0,,
JPY,2015-02,1h,4.0,1.0,0.0,,
JPY,2015-02,1h,5.0,1.0,0.0,,
JPY,2015-02,1h,6.0,1.0,0.0,,
JPY,2015-02,1h,7.0,1.0,0.0,,
JPY,2015-02,1h,8.0,1.0,0.0,,
JPY,2015-02,1h,9.0,1.0,0.0,,
JPY,2015-02,1h,10.0,1.0,0.0,,
JPY,2015-02,1h,11.0,1.0,0.0,,
JPY,2015-02,1h,12.0,1.0,0.0,,
JPY,2015-02,1h,13.0,0.8,0.0,,
JPY,2015-02,1h,14.0,0.8,0.0,,
JPY,2015-02,1h,15.0,0.8,0.0,,
JPY,2015-02,1h,16.0,0.8,0.0,,
JPY,2015-02,1h,18.0,1.0,0.0,,
JPY,2015-02,1h,19.0,1.0,0.0,,
JPY,2015-02,1h,20.0,1.0,0.0,,
JPY,2015-02,1h,21.0,1.0,0.0,,
JPY,2015-02,1h,22.0,1.0,0.0,,
JPY,2015-02,1h,23.0,1.0,0.0,,
JPY,2015-08,1m,,0.966014913576853,0.06306915196357428,29101.0,28112.0
JPY,2015-08,1m,0.0,1.0,0.049206349206349205,,
JPY,2015-08,1m,1.0,1.0,0.046825396825396826,,
JPY,2015-08,1m,2.0,1.0,0.06746031746031746,,
JPY,2015-08,1m,3.0,1.0,0.049206349206349205,,
JPY,2015-08,1m,4.0,1.0,0.03333333333333333,,
JPY,2015-08,1m,5.0,1.0,0.030952380952380953,,
JPY,2015-08,1m,6.0,1.0,0.027777777777777776,,
JPY,2015-08,1m,7.0,1.0,0.03571428571428571,,
JPY,2015-08,1m,8.0,1.0,0.05238095238095238,,
JPY,2015-08,1m,9.0,1.0,0.05634920634920635,,
JPY,2015-08,1m,10.0,1.0,0.06587301587301587,,
JPY,2015-08,1m,11.0,1.0,0.06746031746031746,,
JPY,2015-08,1m,12.0,0.9992063492063492,0.10007942811755362,,
JPY,2015-08,1m,13.0,0.7888888888888889,0.1851106639839034,,
JPY,2015-08,1m,14.0,0.8087301587301587,0.13542688910696762,,
JPY,2015-08,1m,15.0,0.8095238095238095,0.07941176470588235,,
JPY,2015-08,1m,16.0,0.8095238095238095,0.054901960784313725,,
JPY,2015-08,1m,18.0,1.0,0.051515151515151514,,
JPY,2015-08,1m,19.0,1.0,0.07954545454545454,,
JPY,2015-08,1m,20.0,0.9992069785884219,0.07222222222222222,,
JPY,2015-08,1m,21.0,1.0,0.06349206349206349,,
JPY,2015-08,1m,22.0,1.0,0.0380952380952381,,
JPY,2015-08,1m,23.0,1.0,0.034126984126984124,,
JPY,2015-08,15m,,0.9690880989180835,0.011695906432748537,1941.0,1881.0
JPY,2015-08,15m,0.0,1.0,0.0,,
JPY,2015-08,15m,1.0,1.0,0.0,,
JPY,2015-08,15m,2.0,1.0,0.011904761904761904,,
JPY,2015-08,15m,3.0,1.0,0.0,,
JPY,2015-08,15m,4.0,1.0,0.0,,
JPY,2015-08,15m,5.0,1.0,0.0,,
JPY,2015-08,15m,6.0,1.0,0.011904761904761904,,
JPY,2015-08,15m,7.0,1.0,0.011904761904761904,,
JPY,2015-08,15m,8.0,1.0,0.0,,
JPY,2015-08,15m,9.0,1.0,0.0,,
JPY,2015-08,15m,10.0,1.0,0.023809523809523808,,
JPY,2015-08,15m,11.0,1.0,0.011904761904761904,,
JPY,2015-08,15m,12.0,1.0,0.0,,
JPY,2015-08,15m,13.0,0.8571428571428571,0.0,,
JPY,2015-08,15m,14.0,0.8095238095238095,0.0,,
JPY,2015-08,15m,15.0,0.8095238095238095,0.0,,
JPY,2015-08,15m,16.0,0.8095238095238095,0.014705882352941176,,
JPY,2015-08,15m,18.0,1.0,0.011363636363636364,,
JPY,2015-08,15m,19.0,1.0,0.0,,
JPY,2015-08,15m,20.0,1.0,0.03529411764705882,,
JPY,2015-08,15m,21.0,1.0,0.011904761904761904,,
JPY,2015-08,15m,22.0,1.0,0.023809523809523808,,
JPY,2015-08,15m,23.0,1.0,0.0,,
JPY,2015-08,1h,,0.9753086419753086,0.004219409282700422,486.0,474.0
JPY,2015-08,1h,0.0,1.0,0.0,,
JPY,2015-08,1h,1.0,1.0,0.0,,
JPY,2015-08,1h,2.0,1.0,0.0,,
JPY,2015-08,1h,3.0,1.0,0.0,,
JPY,2015-08,1h,4.0,1.0,0.0,,
JPY,2015-08,1h,5.0,1.0,0.0,,
JPY,2015-08,1h,6.0,1.0,0.047619047619047616,,
JPY,2015-08,1h,7.0,1.0,0.0,,
JPY,2015-08,1h,8.0,1.0,0.0,,
JPY,2015-08,1h,9.0,1.0,0.0,,
JPY,2015-08,1h,10.0,1.0,0.0,,
JPY,2015-08,1h,11.0,1.0,0.0,,
JPY,2015-08,1h,12.0,1.0,0.0,,
JPY,2015-08,1h,13.0,1.0,0.0,,
JPY,2015-08,1h,14.0,0.8095238095238095,0.0,,
JPY,2015-08,1h,15.0,0.8095238095238095,0.0,,
JPY,2015-08,1h,16.0,0.8095238095238095,0.0,,
JPY,2015-08,1h,18.0,1.0,0.0,,
JPY,2015-08,1h,19.0,1.0,0.0,,
JPY,2015-08,1h,20.0,1.0,0.0,,
JPY,2015-08,1h,21.0,1.0,0.0,,
JPY,2015-08,1h,22.0,1.0,0.0,,
JPY,2015-08,1h,23.0,1.0,0.0,,
JPY,2020-02,1m,,0.9546739130434783,0.08797297810163573,27600.0,26349.0
JPY,2020-02,1m,0.0,1.0,0.0775,,
JPY,2020-02,1m,1.0,1.0,0.07666666666666666,,
JPY,2020-02,1m,2.0,1.0,0.07416666666666667,,
JPY,2020-02,1m,3.0,1.0,0.0625,,
JPY,2020-02,1m,4.0,0.9991666666666666,0.045871559633027525,,
JPY,2020-02,1m,5.0,1.0,0.04583333333333333,,
JPY,2020-02,1m,6.0,1.0,0.055,,
JPY,2020-02,1m,7.0,0.9975,0.0860484544695071,,
JPY,2020-02,1m,8.0,0.9975,0.07936507936507936,,
JPY,2020-02,1m,9.0,0.9925,0.10243492863140219,,
JPY,2020-02,1m,10.0,0.9958333333333333,0.10125523012552301,,
JPY,2020-02,1m,11.0,0.9975,0.15622389306599832,,
JPY,2020-02,1m,12.0,0.7783333333333333,0.21627408993576017,,
JPY,2020-02,1m,13.0,0.8,0.115625,,
JPY,2020-02,1m,14.0,0.8,0.06041666666666667,,
JPY,2020-02,1m,15.0,0.8,0.058333333333333334,,
JPY,2020-02,1m,16.0,0.8,0.06666666666666667,,
JPY,2020-02,1m,18.0,1.0,0.13,,
JPY,2020-02,1m,19.0,0.9991666666666666,0.11676396997497915,,
JPY,2020-02,1m,20.0,1.0,0.1025,,
JPY,2020-02,1m,21.0,1.0,0.07583333333333334,,
JPY,2020-02,1m,22.0,1.0,0.0575,,
JPY,2020-02,1m,23.0,1.0,0.0625,,
JPY,2020-02,15m,,0.9586956521739131,0.025510204081632654,1840.0,1764.0
JPY,2020-02,15m,0.0,1.0,0.0,,
JPY,2020-02,15m,1.0,1.0,0.0,,
JPY,2020-02,15m,2.0,1.0,0.0125,,
JPY,2020-02,15m,3.0,1.0,0.0125,,
JPY,2020-02,15m,4.0,1.0,0.0,,
JPY,2020-02,15m,5.0,1.0,0.0,,
JPY,2020-02,15m,6.0,1.0,0.0125,,
JPY,2020-02,15m,7.0,1.0,0.0,,
JPY,2020-02,15m,8.0,1.0,0.0375,,
JPY,2020-02,15m,9.0,1.0,0.0125,,
JPY,2020-02,15m,10.0,1.0,0.075,,
JPY,2020-02,15m,11.0,1.0,0.0375,,
JPY,2020-02,15m,12.0,0.85,0.10294117647058823,,
JPY,2020-02,15m,13.0,0.8,0.03125,,
JPY,2020-02,15m,14.0,0.8,0.0,,
JPY,2020-02,15m,15.0,0.8,0.0,,
JPY,2020-02,15m,16.0,0.8,0.015625,,
JPY,2020-02,15m,18.0,1.0,0.0125,,
JPY,2020-02,15m,19.0,1.0,0.0375,,
JPY,2020-02,15m,20.0,1.0,0.075,,
JPY,2020-02,15m,21.0,1.0,0.0375,,
JPY,2020-02,15m,22.0,1.0,0.0125,,
JPY,2020-02,15m,23.0,1.0,0.0,,
JPY,2020-02,1h,,0.9652173913043478,0.01126126126126126,460.0,444.0
JPY,2020-02,1h,0.0,1.0,0.0,,
JPY,2020-02,1h,1.0,1.0,0.0,,
JPY,2020-02,1h,2.0,1.0,0.0,,
JPY,2020-02,1h,3.0,1.0,0.0,,
JPY,2020-02,1h,4.0,1.0,0.0,,
JPY,2020-02,1h,5.0,1.0,0.0,,
JPY,2020-02,1h,6.0,1.0,0.0,,
JPY,2020-02,1h,7.0,1.0,0.0,,
JPY,2020-02,1h,8.0,1.0,0.0,,
JPY,2020-02,1h,9.0,1.0,0.0,,
JPY,2020-02,1h,10.0,1.0,0.0,,
JPY,2020-02,1h,11.0,1.0,0.0,,
JPY,2020-02,1h,12.0,1.0,0.0,,
JPY,2020-02,1h,13.0,0.8,0.0,,
JPY,2020-02,1h,14.0,0.8,0.0,,
JPY,2020-02,1h,15.0,0.8,0.0,,
JPY,2020-02,1h,16.0,0.8,0.0,,
JPY,2020-02,1h,18.0,1.0,0.0,,
JPY,2020-02,1h,19.0,1.0,0.0,,
JPY,2020-02,1h,20.0,1.0,0.0,,
JPY,2020-02,1h,21.0,1.0,0.0,,
JPY,2020-02,1h,22.0,1.0,0.0,,
JPY,2020-02,1h,23.0,1.0,0.0,,
JPY,2020-08,1m,,0.9623037009037491,0.07781031281245536,29101.0,28004.0
JPY,2020-08,1m,0.0,1.0,0.04206349206349207,,
JPY,2020-08,1m,1.0,1.0,0.05714285714285714,,
JPY,2020-08,1m,2.0,1.0,0.06349206349206349,,
JPY,2020-08,1m,3.0,1.0,0.04365079365079365,,
JPY,2020-08,1m,4.0,1.0,0.04126984126984127,,
JPY,2020-08,1m,5.0,1.0,0.03333333333333333,,
JPY,2020-08,1m,6.0,1.0,0.025396825396825397,,
JPY,2020-08,1m,7.0,1.0,0.04523809523809524,,
JPY,2020-08,1m,8.0,1.0,0.05634920634920635,,
JPY,2020-08,1m,9.0,1.0,0.06746031746031746,,
